Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Ritual Stone of Air
appliedenergistics2:facade:0, Cable Facade - Ritual Stone of Dusk
appliedenergistics2:facade:0, Cable Facade - Ritual Stone of Dawn
appliedenergistics2:facade:0, Cable Facade - Large Bloodstone Tile
appliedenergistics2:facade:0, Cable Facade - Bloodstone Brick
appliedenergistics2:facade:0, Cable Facade - Wooden Path
appliedenergistics2:facade:0, Cable Facade - Tiled Wooden Path
appliedenergistics2:facade:0, Cable Facade - Stone Brick Path
appliedenergistics2:facade:0, Cable Facade - Tiled Stone Path
appliedenergistics2:facade:0, Cable Facade - Worn Stone Brick Path
appliedenergistics2:facade:0, Cable Facade - Tiled Worn Stone Path
appliedenergistics2:facade:0, Cable Facade - Obsidian Brick Path
appliedenergistics2:facade:0, Cable Facade - Tiled Obsidian Path
appliedenergistics2:facade:0, Cable Facade - Raw Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Corrosive Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Destructive Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Vengeful Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Steadfast Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Small Raw Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Small Corrosive Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Small Destructive Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Small Vengeful Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Small Steadfast Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Raw Stone Tiles
appliedenergistics2:facade:0, Cable Facade - Corrosive Stone Tiles
appliedenergistics2:facade:0, Cable Facade - Destructive Stone Tiles
appliedenergistics2:facade:0, Cable Facade - Vengeful Stone Tiles
appliedenergistics2:facade:0, Cable Facade - Steadfast Stone Tiles
appliedenergistics2:facade:0, Cable Facade - Accented Raw Stone Tiles
appliedenergistics2:facade:0, Cable Facade - Accented Corrosive Stone Tiles
appliedenergistics2:facade:0, Cable Facade - Accented Destructive Stone Tiles
appliedenergistics2:facade:0, Cable Facade - Accented Vengeful Stone Tiles
appliedenergistics2:facade:0, Cable Facade - Accented Steadfast Stone Tiles
appliedenergistics2:facade:0, Cable Facade - Raw Stone
appliedenergistics2:facade:0, Cable Facade - Corrosive Stone
appliedenergistics2:facade:0, Cable Facade - Destructive Stone
appliedenergistics2:facade:0, Cable Facade - Vengeful Stone
appliedenergistics2:facade:0, Cable Facade - Steadfast Stone
appliedenergistics2:facade:0, Cable Facade - Polished Raw Stone
appliedenergistics2:facade:0, Cable Facade - Polished Corrosive Stone
appliedenergistics2:facade:0, Cable Facade - Polished Destructive Stone
appliedenergistics2:facade:0, Cable Facade - Polished Vengeful Stone
appliedenergistics2:facade:0, Cable Facade - Polished Steadfast Stone
appliedenergistics2:facade:0, Cable Facade - Raw Demon Alloy
appliedenergistics2:facade:0, Cable Facade - Corrosive Demon Alloy
appliedenergistics2:facade:0, Cable Facade - Destructive Demon Alloy
appliedenergistics2:facade:0, Cable Facade - Vengeful Demon Alloy
appliedenergistics2:facade:0, Cable Facade - Steadfast Demon Alloy
appliedenergistics2:facade:0, Cable Facade - Raw Stone Pillar
appliedenergistics2:facade:0, Cable Facade - Corrosive Stone Pillar
appliedenergistics2:facade:0, Cable Facade - Destructive Stone Pillar
appliedenergistics2:facade:0, Cable Facade - Vengeful Stone Pillar
appliedenergistics2:facade:0, Cable Facade - Steadfast Stone Pillar
appliedenergistics2:facade:0, Cable Facade - Accented Raw Stone Pillar
appliedenergistics2:facade:0, Cable Facade - Accented Corrosive Stone Pillar
appliedenergistics2:facade:0, Cable Facade - Accented Destructive Stone Pillar
appliedenergistics2:facade:0, Cable Facade - Accented Vengeful Stone Pillar
appliedenergistics2:facade:0, Cable Facade - Accented Steadfast Stone Pillar
appliedenergistics2:facade:0, Cable Facade - Raw Stone Pillar Cap
appliedenergistics2:facade:0, Cable Facade - Corrosive Stone Pillar Cap
appliedenergistics2:facade:0, Cable Facade - Destructive Stone Pillar Cap
appliedenergistics2:facade:0, Cable Facade - Vengeful Stone Pillar Cap
appliedenergistics2:facade:0, Cable Facade - Steadfast Stone Pillar Cap
appliedenergistics2:facade:0, Cable Facade - Raw Demon Eye
appliedenergistics2:facade:0, Cable Facade - Corrosive Demon Eye
appliedenergistics2:facade:0, Cable Facade - Destructive Demon Eye
appliedenergistics2:facade:0, Cable Facade - Vengeful Demon Eye
appliedenergistics2:facade:0, Cable Facade - Steadfast Demon Eye
appliedenergistics2:facade:0, Cable Facade - Dense Construction Block
appliedenergistics2:facade:0, Cable Facade - Kitchen Floor
appliedenergistics2:facade:0, Cable Facade - Pearl Block
appliedenergistics2:facade:0, Cable Facade - Pearl Brick
appliedenergistics2:facade:0, Cable Facade - Carved Pearl Block
appliedenergistics2:facade:0, Cable Facade - Chiseled Pearl Block
appliedenergistics2:facade:0, Cable Facade - TNT
appliedenergistics2:facade:0, Cable Facade - White Slime Block
appliedenergistics2:facade:0, Cable Facade - Orange Slime Block
appliedenergistics2:facade:0, Cable Facade - Magenta Slime Block
appliedenergistics2:facade:0, Cable Facade - Light Blue Slime Block
appliedenergistics2:facade:0, Cable Facade - Yellow Slime Block
appliedenergistics2:facade:0, Cable Facade - Lime Slime Block
appliedenergistics2:facade:0, Cable Facade - Pink Slime Block
appliedenergistics2:facade:0, Cable Facade - Gray Slime Block
appliedenergistics2:facade:0, Cable Facade - Light Gray Slime Block
appliedenergistics2:facade:0, Cable Facade - Cyan Slime Block
appliedenergistics2:facade:0, Cable Facade - Purple Slime Block
appliedenergistics2:facade:0, Cable Facade - Blue Slime Block
appliedenergistics2:facade:0, Cable Facade - Brown Slime Block
appliedenergistics2:facade:0, Cable Facade - Green Slime Block
appliedenergistics2:facade:0, Cable Facade - Red Slime Block
appliedenergistics2:facade:0, Cable Facade - Black Slime Block
appliedenergistics2:facade:0, Cable Facade - Wither Dust Block
appliedenergistics2:facade:0, Cable Facade - Wither Dust Bricks
appliedenergistics2:facade:0, Cable Facade - Carved Wither Dust Block
appliedenergistics2:facade:0, Cable Facade - Chiseled Wither Dust Block
appliedenergistics2:facade:0, Cable Facade - Corrupted Wither Dust Block
appliedenergistics2:facade:0, Cable Facade - Checkered Wither Dust Block
appliedenergistics2:facade:0, Cable Facade - Soot-covered Machine Casing
appliedenergistics2:facade:0, Cable Facade - Glitch Infused Block
appliedenergistics2:facade:0, Cable Facade - Block of Black Iron
appliedenergistics2:facade:0, Cable Facade - Block of Luminessence
appliedenergistics2:facade:0, Cable Facade - Block of Nether Stars
appliedenergistics2:facade:0, Cable Facade - Block of Crystaltine
appliedenergistics2:facade:0, Cable Facade - Block of The Ultimate
appliedenergistics2:facade:0, Cable Facade - Block of Ender
appliedenergistics2:facade:0, Cable Facade - Block of Ender Stars
appliedenergistics2:facade:0, Cable Facade - Block of Enhanced Ender
appliedenergistics2:facade:0, Cable Facade - Black Iron Frame
appliedenergistics2:facade:0, Cable Facade - Black Iron Lamp
appliedenergistics2:facade:0, Cable Facade - Black Iron Lamp
appliedenergistics2:facade:0, Cable Facade - Block of Black Iron
appliedenergistics2:facade:0, Cable Facade - Block of Black Iron
appliedenergistics2:facade:0, Cable Facade - Block of Black Iron
appliedenergistics2:facade:0, Cable Facade - Block of Black Iron
appliedenergistics2:facade:0, Cable Facade - Block of Black Iron
appliedenergistics2:facade:0, Cable Facade - Block of Black Iron
appliedenergistics2:facade:0, Cable Facade - Crafting Table
appliedenergistics2:facade:0, Cable Facade - Hermetic Casing I
appliedenergistics2:facade:0, Cable Facade - Hermetic Casing II
appliedenergistics2:facade:0, Cable Facade - Hermetic Casing III
appliedenergistics2:facade:0, Cable Facade - Hermetic Casing IV
appliedenergistics2:facade:0, Cable Facade - Hermetic Casing V
appliedenergistics2:facade:0, Cable Facade - Hermetic Casing VI
appliedenergistics2:facade:0, Cable Facade - Hermetic Casing VII
appliedenergistics2:facade:0, Cable Facade - Hermetic Casing VIII
appliedenergistics2:facade:0, Cable Facade - Hermetic Casing IX
appliedenergistics2:facade:0, Cable Facade - Bronze Pipe Casing
appliedenergistics2:facade:0, Cable Facade - Steel Pipe Casing
appliedenergistics2:facade:0, Cable Facade - Titanium Pipe Casing
appliedenergistics2:facade:0, Cable Facade - Tungstensteel Pipe Casing
appliedenergistics2:facade:0, Cable Facade - PTFE Pipe Casing
appliedenergistics2:facade:0, Cable Facade - Bronze Firebox Casing
appliedenergistics2:facade:0, Cable Facade - Steel Firebox Casing
appliedenergistics2:facade:0, Cable Facade - Titanium Firebox Casing
appliedenergistics2:facade:0, Cable Facade - Tungstensteel Firebox Casing
appliedenergistics2:facade:0, Cable Facade - Bronze Machine Casing
appliedenergistics2:facade:0, Cable Facade - Firebricks
appliedenergistics2:facade:0, Cable Facade - Heat Proof Invar Machine Casing
appliedenergistics2:facade:0, Cable Facade - Frost Proof Aluminium Machine Casing
appliedenergistics2:facade:0, Cable Facade - Solid Steel Machine Casing
appliedenergistics2:facade:0, Cable Facade - Clean Stainless Steel Casing
appliedenergistics2:facade:0, Cable Facade - Stable Titanium Machine Casing
appliedenergistics2:facade:0, Cable Facade - Robust Tungstensteel Machine Casing
appliedenergistics2:facade:0, Cable Facade - Coke Oven Bricks
appliedenergistics2:facade:0, Cable Facade - Chemically Inert PTFE Machine Casing
appliedenergistics2:facade:0, Cable Facade - Sturdy HSS-E Machine Casing
appliedenergistics2:facade:0, Cable Facade - Bronze Gearbox Casing
appliedenergistics2:facade:0, Cable Facade - Steel Gearbox Casing
appliedenergistics2:facade:0, Cable Facade - Stainless Steel Gearbox Casing
appliedenergistics2:facade:0, Cable Facade - Titanium Gearbox Casing
appliedenergistics2:facade:0, Cable Facade - Tungstensteel Gearbox Casing
appliedenergistics2:facade:0, Cable Facade - Steel Turbine Casing
appliedenergistics2:facade:0, Cable Facade - Titanium Turbine Casing
appliedenergistics2:facade:0, Cable Facade - Stainless Turbine Casing
appliedenergistics2:facade:0, Cable Facade - Tungstensteel Turbine Casing
appliedenergistics2:facade:0, Cable Facade - ULV Machine Casing
appliedenergistics2:facade:0, Cable Facade - LV Machine Casing
appliedenergistics2:facade:0, Cable Facade - MV Machine Casing
appliedenergistics2:facade:0, Cable Facade - HV Machine Casing
appliedenergistics2:facade:0, Cable Facade - EV Machine Casing
appliedenergistics2:facade:0, Cable Facade - IV Machine Casing
appliedenergistics2:facade:0, Cable Facade - LuV Machine Casing
appliedenergistics2:facade:0, Cable Facade - ZPM Machine Casing
appliedenergistics2:facade:0, Cable Facade - UV Machine Casing
appliedenergistics2:facade:0, Cable Facade - UHV Machine Casing
appliedenergistics2:facade:0, Cable Facade - Bronze Hull
appliedenergistics2:facade:0, Cable Facade - Bricked Bronze Hull
appliedenergistics2:facade:0, Cable Facade - Steel Hull
appliedenergistics2:facade:0, Cable Facade - Bricked Wrought Iron Hull
appliedenergistics2:facade:0, Cable Facade - Pump Deck
appliedenergistics2:facade:0, Cable Facade - Wooden Wall
appliedenergistics2:facade:0, Cable Facade - Engine Intake Casing
appliedenergistics2:facade:0, Cable Facade - Extreme Engine Intake Casing
appliedenergistics2:facade:0, Cable Facade - Grate Machine Casing
appliedenergistics2:facade:0, Cable Facade - Assembly Control Casing
appliedenergistics2:facade:0, Cable Facade - Assembly Line Casing
appliedenergistics2:facade:0, Cable Facade - Tempered Glass
appliedenergistics2:facade:0, Cable Facade - Fusion Glass
appliedenergistics2:facade:0, Cable Facade - Cupronickel Coil Block
appliedenergistics2:facade:0, Cable Facade - Kanthal Coil Block
appliedenergistics2:facade:0, Cable Facade - Nichrome Coil Block
appliedenergistics2:facade:0, Cable Facade - Tungstensteel Coil Block
appliedenergistics2:facade:0, Cable Facade - HSS-G Coil Block
appliedenergistics2:facade:0, Cable Facade - Naquadah Coil Block
appliedenergistics2:facade:0, Cable Facade - Trinium Coil Block
appliedenergistics2:facade:0, Cable Facade - Tritanium Coil Block
appliedenergistics2:facade:0, Cable Facade - Superconducting Coil Block
appliedenergistics2:facade:0, Cable Facade - Fusion Coil Block
appliedenergistics2:facade:0, Cable Facade - Fusion Machine Casing
appliedenergistics2:facade:0, Cable Facade - Fusion Machine Casing MK II
appliedenergistics2:facade:0, Cable Facade - Fusion Machine Casing MK III
appliedenergistics2:facade:0, Cable Facade - Yellow Stripes Block
appliedenergistics2:facade:0, Cable Facade - Yellow Stripes Block
appliedenergistics2:facade:0, Cable Facade - Radioactive Hazard Sign Block
appliedenergistics2:facade:0, Cable Facade - Bio Hazard Sign Block
appliedenergistics2:facade:0, Cable Facade - Explosion Hazard Sign Block
appliedenergistics2:facade:0, Cable Facade - Fire Hazard Sign Block
appliedenergistics2:facade:0, Cable Facade - Acid Hazard Sign Block
appliedenergistics2:facade:0, Cable Facade - Magic Hazard Sign Block
appliedenergistics2:facade:0, Cable Facade - Frost Hazard Sign Block
appliedenergistics2:facade:0, Cable Facade - Noise Hazard Sign Block
appliedenergistics2:facade:0, Cable Facade - Asphalt
appliedenergistics2:facade:0, Cable Facade - Black Granite
appliedenergistics2:facade:0, Cable Facade - Red Granite
appliedenergistics2:facade:0, Cable Facade - Marble
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Light Concrete
appliedenergistics2:facade:0, Cable Facade - Dark Concrete
appliedenergistics2:facade:0, Cable Facade - Black Granite Cobblestone
appliedenergistics2:facade:0, Cable Facade - Red Granite Cobblestone
appliedenergistics2:facade:0, Cable Facade - Marble Cobblestone
appliedenergistics2:facade:0, Cable Facade - Basalt Cobblestone
appliedenergistics2:facade:0, Cable Facade - Light Concrete Cobblestone
appliedenergistics2:facade:0, Cable Facade - Dark Concrete Cobblestone
appliedenergistics2:facade:0, Cable Facade - Mossy Black Granite Cobblestone
appliedenergistics2:facade:0, Cable Facade - Mossy Red Granite Cobblestone
appliedenergistics2:facade:0, Cable Facade - Mossy Marble Cobblestone
appliedenergistics2:facade:0, Cable Facade - Mossy Basalt Cobblestone
appliedenergistics2:facade:0, Cable Facade - Mossy Light Concrete Cobblestone
appliedenergistics2:facade:0, Cable Facade - Mossy Dark Concrete Cobblestone
appliedenergistics2:facade:0, Cable Facade - Polished Black Granite
appliedenergistics2:facade:0, Cable Facade - Polished Red Granite
appliedenergistics2:facade:0, Cable Facade - Polished Marble
appliedenergistics2:facade:0, Cable Facade - Polished Basalt
appliedenergistics2:facade:0, Cable Facade - Polished Light Concrete
appliedenergistics2:facade:0, Cable Facade - Polished Dark Concrete
appliedenergistics2:facade:0, Cable Facade - Black Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Red Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Marble Bricks
appliedenergistics2:facade:0, Cable Facade - Basalt Bricks
appliedenergistics2:facade:0, Cable Facade - Light Concrete Bricks
appliedenergistics2:facade:0, Cable Facade - Dark Concrete Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Black Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Red Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Marble Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Basalt Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Light Concrete Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Dark Concrete Bricks
appliedenergistics2:facade:0, Cable Facade - Mossy Black Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Mossy Red Granite Bricks
appliedenergistics2:facade:0, Cable Facade - Mossy Marble Bricks
appliedenergistics2:facade:0, Cable Facade - Mossy Basalt Bricks
appliedenergistics2:facade:0, Cable Facade - Mossy Light Concrete Bricks
appliedenergistics2:facade:0, Cable Facade - Mossy Dark Concrete Bricks
appliedenergistics2:facade:0, Cable Facade - Chiseled Black Granite
appliedenergistics2:facade:0, Cable Facade - Chiseled Red Granite
appliedenergistics2:facade:0, Cable Facade - Chiseled Marble
appliedenergistics2:facade:0, Cable Facade - Chiseled Basalt
appliedenergistics2:facade:0, Cable Facade - Chiseled Light Concrete
appliedenergistics2:facade:0, Cable Facade - Chiseled Dark Concrete
